_p0,_h0,Cospeciation,1.0,1.0
_p14,Xyleus,Transfer,1.0,1.0
Coronoepimeritus_1,microptera_6,Contemporaneous,1.0,4.76837158203125e-07
_p15,Xyleus,Transfer,1.0,1.0
_p16,_h1,Cospeciation,1.0,1.0
Coronoepimeritus_6,_h14,Loss,1.0,1.0
Coronoepimeritus_6,_h15,Loss,1.0,1.0
Coronoepimeritus_6,tamaulipensis,Contemporaneous,1.0,4.76837158203125e-07
_p17,_h2,Cospeciation,1.0,1.0
_p18,_h13,Transfer,1.0,0.5
Coronoepimeritus_3,microptera_3,Contemporaneous,1.0,4.76837158203125e-07
_p19,_h13,Loss,0.5,0.5
_p19,reticulata,Duplication,1.0,1.0
Coronoepimeritus_4,reticulata,Contemporaneous,1.0,4.76837158203125e-07
_p20,reticulata,Transfer,1.0,1.0
Cmexicana_MK181532,centurio,Contemporaneous,1.0,4.76837158203125e-07
Coronoepimeritus_5,reticulata,Contemporaneous,1.0,4.76837158203125e-07
Coronoepimeritus_2,_h3,Loss,1.0,1.0
Coronoepimeritus_2,_h4,Loss,1.0,1.0
Coronoepimeritus_2,microptera_6,Contemporaneous,1.0,4.76837158203125e-07
Coronoepimeritus_7,Xyleus,Contemporaneous,1.0,4.76837158203125e-07
_p1,_h1,Duplication,1.0,1.0
_p9,_h1,Cospeciation,1.0,1.0
_p13,_h14,Loss,1.0,1.0
_p13,_h15,Cospeciation,1.0,1.0
Gregarina_2,eques,Contemporaneous,1.0,4.76837158203125e-07
Gregarina_1,tamaulipensis,Contemporaneous,1.0,4.76837158203125e-07
_p10,_h2,Loss,1.0,1.0
_p10,_h3,Loss,1.0,1.0
_p10,_h4,Loss,1.0,1.0
_p10,_h5,Cospeciation,1.0,1.0
_p11,_h8,Cospeciation,1.0,1.0
Boliviana_1,microptera_1,Contemporaneous,1.0,4.76837158203125e-07
_p12,microptera_2,Transfer,1.0,1.0
Boliviana_2,microptera_4,Contemporaneous,1.0,4.76837158203125e-07
Boliviana_3,microptera_2,Contemporaneous,1.0,4.76837158203125e-07
Boliviana_4,_h6,Loss,1.0,1.0
Boliviana_4,_h7,Loss,1.0,1.0
Boliviana_4,microptera_4,Contemporaneous,1.0,4.76837158203125e-07
_p2,_h1,Cospeciation,1.0,1.0
Amoebogregarina_1,_h14,Loss,1.0,1.0
Amoebogregarina_1,_h15,Loss,1.0,1.0
Amoebogregarina_1,tamaulipensis,Contemporaneous,1.0,4.76837158203125e-07
_p3,_h2,Cospeciation,1.0,1.0
_p7,_h13,Transfer,1.0,1.0
Ataeniopoda_MK181531,obscura_1,Contemporaneous,1.0,4.76837158203125e-07
_p8,_h13,Cospeciation,1.0,1.0
Amoebogregarina_8,varipennis,Contemporaneous,1.0,4.76837158203125e-07
Amoebogregarina_7,reticulata,Contemporaneous,1.0,4.76837158203125e-07
_p4,_h3,Loss,1.0,1.0
_p4,_h9,Loss,1.0,1.0
_p4,_h10,Loss,1.0,1.0
_p4,_h11,Duplication,1.0,1.0
_p5,_h11,Cospeciation,1.0,1.0
Amoebogregarina_3,auricornis_2,Contemporaneous,1.0,4.76837158203125e-07
_p6,auricornis_1,Duplication,1.0,1.0
Amoebogregarina_6,auricornis_1,Contemporaneous,1.0,4.76837158203125e-07
Amoebogregarina_5,auricornis_1,Contemporaneous,1.0,4.76837158203125e-07
Amoebogregarina_2,_h11,Loss,1.0,1.0
Amoebogregarina_2,auricornis_1,Contemporaneous,1.0,4.76837158203125e-07
