_p0,Xyleus,Transfer,0.15463917525773196,0.15463917525773196
_p1,_h13,Cospeciation,0.979381443298969,0.979381443298969
_p2,picticornis,Transfer,0.979381443298969,0.979381443298969
Amoebogregarina_1,tamaulipensis,Contemporaneous,1.0,9.039900939990084e-49
_p3,picticornis,Transfer,0.979381443298969,0.979381443298969
_p4,_h10,Cospeciation,1.0,1.0
_p5,auricornis_2,Transfer,1.0,1.0
_p6,auricornis_1,Duplication,1.0,1.0
Amoebogregarina_6,auricornis_1,Contemporaneous,1.0,9.039900939990084e-49
Amoebogregarina_5,auricornis_1,Contemporaneous,1.0,9.039900939990084e-49
Amoebogregarina_3,auricornis_2,Contemporaneous,1.0,9.039900939990084e-49
Amoebogregarina_2,auricornis_1,Contemporaneous,1.0,9.039900939990084e-49
_p7,picticornis,Transfer,0.9896907216494846,0.9896907216494846
_p8,_h12,Cospeciation,1.0,1.0
Amoebogregarina_8,varipennis,Contemporaneous,1.0,9.039900939990084e-49
Amoebogregarina_7,reticulata,Contemporaneous,1.0,9.039900939990084e-49
Ataeniopoda_MK181531,picticornis,Contemporaneous,1.0,9.039900939990084e-49
_p9,_h14,Transfer,0.9896907216494846,0.9896907216494846
_p10,_h6,Cospeciation,1.0,1.0
Boliviana_4,microptera_4,Contemporaneous,1.0,9.039900939990084e-49
_p11,microptera_3,Transfer,1.0,1.0
_p12,microptera_4,Duplication,1.0,1.0
Boliviana_3,microptera_4,Contemporaneous,1.0,9.039900939990084e-49
Boliviana_2,microptera_4,Contemporaneous,1.0,9.039900939990084e-49
Boliviana_1,microptera_3,Contemporaneous,1.0,9.039900939990084e-49
_p13,_h14,Cospeciation,1.0,1.0
Gregarina_2,eques,Contemporaneous,1.0,9.039900939990084e-49
Gregarina_1,tamaulipensis,Contemporaneous,1.0,9.039900939990084e-49
_p14,Xyleus,Transfer,0.4639175257731959,0.4639175257731959
Coronoepimeritus_1,microptera_5,Contemporaneous,1.0,9.039900939990084e-49
_p15,Xyleus,Duplication,0.7731958762886598,0.41237113402061853
Coronoepimeritus_7,Xyleus,Contemporaneous,1.0,9.039900939990084e-49
_p16,Xyleus,Transfer,0.41237113402061853,0.20618556701030927
_p17,microptera_5,Transfer,0.4948453608247423,0.24742268041237114
_p18,microptera_3,Transfer,0.5360824742268041,0.26804123711340205
_p19,Xyleus,Transfer,0.44329896907216493,0.22164948453608246
_p20,centurio,Transfer,0.5103092783505154,0.5103092783505154
Coronoepimeritus_5,reticulata,Contemporaneous,1.0,9.039900939990084e-49
Cmexicana_MK181532,centurio,Contemporaneous,1.0,9.039900939990084e-49
Coronoepimeritus_4,Xyleus,Contemporaneous,1.0,9.039900939990084e-49
Coronoepimeritus_3,microptera_3,Contemporaneous,1.0,9.039900939990084e-49
Coronoepimeritus_2,microptera_5,Contemporaneous,1.0,9.039900939990084e-49
Coronoepimeritus_6,Xyleus,Contemporaneous,1.0,9.039900939990084e-49
